Week Ending,Show,Theatre,Weekly Gross,Seats Sold,Performances
2016-05-22,Les Miserables,Imperial Theatre,728284.5,8729,8
2016-05-22,Long Day's Journey Into Night,American Airlines Theatre,460247.2,5034,7
2016-05-22,Matilda The Musical,Sam S. Shubert Theatre,735484.54,9645,8
2016-05-22,On Your Feet!,Marquis Theatre,1004367.0,10041,8
2016-05-22,School of Rock - The Musical,Winter Garden Theatre,930524.3,10524,8
2016-05-22,She Loves Me,Studio 54,687823.9,7817,8
2016-05-22,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,949306.0,7752,8
2016-05-22,Something Rotten!,St. James Theatre,730132.0,8873,8
2016-05-22,The Book of Mormon,Eugene O'Neill Theatre,1388430.66,8744,8
2016-05-22,The Color Purple,Bernard B. Jacobs Theatre,661166.5,7664,8
2016-05-22,The Crucible,Walter Kerr Theatre,601777.5,6508,8
2016-05-22,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,409027.3,5683,8
2016-05-22,The Father,Samuel J. Friedman Theatre,295322.0,3916,8
2016-05-22,The Humans,Gerald Schoenfeld Theatre,483400.1,4539,8
2016-05-22,The King and I,Vivian Beaumont Theater,573166.0,7274,8
2016-05-22,The Lion King,Minskoff Theatre,2056550.0,13560,8
2016-05-22,The Phantom of the Opera,Majestic Theatre,1033513.26,12068,8
2016-05-22,Tuck Everlasting,Broadhurst Theatre,325361.28,6488,8
2016-05-22,Waitress,Brooks Atkinson Theatre,982755.0,8456,8
2016-05-22,Wicked,Gershwin Theatre,1673967.0,14208,8
2016-05-29,Aladdin,New Amsterdam Theatre,1524877.5,13779,8
2016-05-29,American Psycho,Gerald Schoenfeld Theatre,440117.5,5593,8
2016-05-29,An Act of God,Booth Theatre,122460.6,1413,2
2016-05-29,An American in Paris,Palace Theatre,863153.0,10052,8
2016-05-29,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,889409.0,7851,8
2016-05-29,Blackbird,Belasco Theatre,392757.5,6523,8
2016-05-29,Bright Star,Cort Theatre,443292.5,6032,8
2016-05-29,Chicago,Ambassador Theatre,596632.15,7128,8
2016-05-29,Cirque du Soleil Paramour,Lyric Theatre,1126943.25,13731,8
2016-05-29,Eclipsed,John Golden Theatre,295070.55,3737,8
2016-05-29,Fiddler on the Roof,Broadway Theatre,734035.65,8505,8
2016-05-29,Finding Neverland,Lunt-Fontanne Theatre,619504.0,8184,8
2016-05-29,Fully Committed,Lyceum Theatre,371653.5,4819,8
2016-05-29,Fun Home,Circle in the Square Theatre,387952.2,4807,8
2016-05-29,Hamilton,Richard Rodgers Theatre,1917923.0,10752,8
2016-05-29,Jersey Boys,August Wilson Theatre,539847.0,5966,8
2016-05-29,Kinky Boots,Al Hirschfeld Theatre,710616.5,7472,8
2016-05-29,Les Miserables,Imperial Theatre,755647.8,9000,8
2016-05-29,Long Day's Journey Into Night,American Airlines Theatre,450190.3,4962,7
2016-05-29,Matilda The Musical,Sam S. Shubert Theatre,822012.5,9974,8
2016-05-29,On Your Feet!,Marquis Theatre,876630.0,8663,8
2016-05-29,School of Rock - The Musical,Winter Garden Theatre,1082055.62,11243,8
2016-05-29,She Loves Me,Studio 54,619601.5,7207,8
2016-05-29,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,985655.84,7832,8
2016-05-29,Something Rotten!,St. James Theatre,728530.8,9070,8
2016-05-29,The Book of Mormon,Eugene O'Neill Theatre,1346049.17,8731,8
2016-05-29,The Color Purple,Bernard B. Jacobs Theatre,615210.0,7002,8
2016-05-29,The Crucible,Walter Kerr Theatre,534686.0,6295,8
2016-05-29,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,393328.9,5345,8
2016-05-29,The Father,Samuel J. Friedman Theatre,246823.0,3717,8
2016-05-29,The Humans,Gerald Schoenfeld Theatre,471919.1,4518,8
2016-05-29,The King and I,Vivian Beaumont Theater,546476.0,6399,8
2016-05-29,The Lion King,Minskoff Theatre,2072450.0,13552,8
2016-05-29,The Phantom of the Opera,Majestic Theatre,1026927.02,11683,8
2016-05-29,Tuck Everlasting,Broadhurst Theatre,410516.0,7945,8
2016-05-29,Waitress,Brooks Atkinson Theatre,1001427.0,8456,8
2016-05-29,Wicked,Gershwin Theatre,1744424.0,13700,8
2016-06-05,Aladdin,New Amsterdam Theatre,1506480.5,13641,8
2016-06-05,American Psycho,Gerald Schoenfeld Theatre,620083.3,7453,8
2016-06-05,An Act of God,Booth Theatre,293212.0,4599,8
2016-06-05,An American in Paris,Palace Theatre,681148.4,8032,8
2016-06-05,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,847559.5,7338,8
2016-06-05,Blackbird,Belasco Theatre,413283.8,5680,8
2016-06-05,Bright Star,Cort Theatre,437980.0,5948,8
2016-06-05,Chicago,Ambassador Theatre,505918.66,6223,8
2016-06-05,Cirque du Soleil Paramour,Lyric Theatre,1024449.62,12000,8
2016-06-05,Eclipsed,John Golden Theatre,303939.5,4233,8
2016-06-05,Fiddler on the Roof,Broadway Theatre,672539.5,8673,8
2016-06-05,Finding Neverland,Lunt-Fontanne Theatre,592637.0,8158,8
2016-06-05,Fully Committed,Lyceum Theatre,343091.0,4545,8
2016-06-05,Fun Home,Circle in the Square Theatre,342143.2,4431,8
2016-06-05,Hamilton,Richard Rodgers Theatre,1854989.0,10756,8
2016-06-05,Jersey Boys,August Wilson Theatre,505460.89,5823,8
2016-06-05,Kinky Boots,Al Hirschfeld Theatre,606567.51,6771,8
2016-06-05,Les Miserables,Imperial Theatre,685321.0,8241,8
2016-06-05,Long Day's Journey Into Night,American Airlines Theatre,433190.7,4975,7
2016-06-05,Matilda The Musical,Sam S. Shubert Theatre,815427.2,10465,8
2016-06-05,On Your Feet!,Marquis Theatre,787779.0,7809,8
2016-06-05,School of Rock - The Musical,Winter Garden Theatre,1024700.21,10800,8
2016-06-05,She Loves Me,Studio 54,644550.5,7679,8
2016-06-05,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,960426.66,7766,8
2016-06-05,Something Rotten!,St. James Theatre,628039.75,7764,8
2016-06-05,The Book of Mormon,Eugene O'Neill Theatre,1305974.54,8726,8
2016-06-05,The Color Purple,Bernard B. Jacobs Theatre,578874.81,6837,8
2016-06-05,The Crucible,Walter Kerr Theatre,482516.0,6027,8
2016-06-05,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,344839.44,4634,8
2016-06-05,The Father,Samuel J. Friedman Theatre,251465.4,3470,8
2016-06-05,The Humans,Gerald Schoenfeld Theatre,457092.7,4407,8
2016-06-05,The King and I,Vivian Beaumont Theater,483314.0,5888,8
2016-06-05,The Lion King,Minskoff Theatre,2059644.0,13544,8
2016-06-05,The Phantom of the Opera,Majestic Theatre,857783.43,9881,8
2016-06-05,Waitress,Brooks Atkinson Theatre,981922.9,8212,8
2016-06-05,Wicked,Gershwin Theatre,1684817.0,13270,8
2016-06-12,Aladdin,New Amsterdam Theatre,1581642.0,13642,8
2016-06-12,An Act of God,Booth Theatre,256648.85,3700,7
2016-06-12,An American in Paris,Palace Theatre,800245.1,9257,8
2016-06-12,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,889392.5,7485,8
2016-06-12,Blackbird,Belasco Theatre,552393.5,7375,8
2016-06-12,Bright Star,Cort Theatre,527807.0,6672,8
2016-06-12,Chicago,Ambassador Theatre,565834.8,6938,8
2016-06-12,Cirque du Soleil Paramour,Lyric Theatre,1093610.45,11279,8
2016-06-12,Eclipsed,John Golden Theatre,387766.63,5233,8
2016-06-12,Fiddler on the Roof,Broadway Theatre,751606.6,9213,8
2016-06-12,Finding Neverland,Lunt-Fontanne Theatre,688641.0,9483,8
2016-06-12,Fully Committed,Lyceum Theatre,370368.5,5009,8
2016-06-12,Fun Home,Circle in the Square Theatre,331268.4,4514,8
2016-06-12,Hamilton,Richard Rodgers Theatre,2028207.5,10754,8
2016-06-12,Jersey Boys,August Wilson Theatre,540996.07,6133,8
2016-06-12,Kinky Boots,Al Hirschfeld Theatre,660084.0,7193,8
2016-06-12,Les Miserables,Imperial Theatre,755855.5,9108,8
2016-06-12,Long Day's Journey Into Night,American Airlines Theatre,408920.5,4420,6
2016-06-12,Matilda The Musical,Sam S. Shubert Theatre,911510.1,11011,8
2016-06-12,On Your Feet!,Marquis Theatre,859595.9,8909,8
2016-06-12,School of Rock - The Musical,Winter Garden Theatre,1082064.0,11187,8
2016-06-12,She Loves Me,Studio 54,618088.7,6961,7
2016-06-12,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,972860.21,7650,8
2016-06-12,Something Rotten!,St. James Theatre,674213.0,8250,8
2016-06-12,The Book of Mormon,Eugene O'Neill Theatre,1343082.62,8722,8
2016-06-12,The Color Purple,Bernard B. Jacobs Theatre,672299.39,7342,8
2016-06-12,The Crucible,Walter Kerr Theatre,493874.0,6082,8
2016-06-12,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,360866.5,4846,8
2016-06-12,The Father,Samuel J. Friedman Theatre,298505.4,3970,8
2016-06-12,The Humans,Gerald Schoenfeld Theatre,484407.3,4562,8
2016-06-12,The King and I,Vivian Beaumont Theater,584349.0,6746,8
2016-06-12,The Lion King,Minskoff Theatre,2071899.0,13572,8
2016-06-12,The Phantom of the Opera,Majestic Theatre,941327.1,10831,8
2016-06-12,Waitress,Brooks Atkinson Theatre,1058460.7,8432,8
2016-06-12,Wicked,Gershwin Theatre,1859038.0,14510,8
2016-06-19,Aladdin,New Amsterdam Theatre,1586332.5,13677,8
2016-06-19,An Act of God,Booth Theatre,328144.55,3853,8
2016-06-19,An American in Paris,Palace Theatre,696522.5,7977,8
2016-06-19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,873759.5,7612,8
2016-06-19,Bright Star,Cort Theatre,549237.2,7074,8
2016-06-19,Chicago,Ambassador Theatre,521971.17,6298,8
2016-06-19,Cirque du Soleil Paramour,Lyric Theatre,971039.25,10251,8
2016-06-19,Eclipsed,John Golden Theatre,481727.7,5733,8
2016-06-19,Fiddler on the Roof,Broadway Theatre,869483.5,10339,8
2016-06-19,Finding Neverland,Lunt-Fontanne Theatre,591699.5,7864,8
2016-06-19,Fully Committed,Lyceum Theatre,417307.5,5134,8
2016-06-19,Fun Home,Circle in the Square Theatre,313556.0,4711,8
2016-06-19,Hamilton,Richard Rodgers Theatre,2026838.0,10752,8
2016-06-19,Jersey Boys,August Wilson Theatre,534078.8,5962,8
2016-06-19,Kinky Boots,Al Hirschfeld Theatre,644006.5,6953,8
2016-06-19,Les Miserables,Imperial Theatre,813319.4,9617,8
2016-06-19,Long Day's Journey Into Night,American Airlines Theatre,491523.6,5120,7
2016-06-19,Matilda The Musical,Sam S. Shubert Theatre,831316.57,10311,8
2016-06-19,On Your Feet!,Marquis Theatre,840803.5,8222,8
2016-06-19,School of Rock - The Musical,Winter Garden Theatre,1170683.4,11188,8
2016-06-19,She Loves Me,Studio 54,655357.7,7670,8
2016-06-19,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,973685.5,7647,8
2016-06-19,Something Rotten!,St. James Theatre,643100.5,7585,8
2016-06-19,The Book of Mormon,Eugene O'Neill Theatre,1371176.12,8749,8
2016-06-19,The Color Purple,Bernard B. Jacobs Theatre,560484.41,6459,8
2016-06-19,The Crucible,Walter Kerr Theatre,505542.0,6375,8
2016-06-19,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,393373.0,5404,8
2016-06-19,The Father,Samuel J. Friedman Theatre,364764.6,4708,8
2016-06-19,The Humans,Gerald Schoenfeld Theatre,563565.2,4565,8
2016-06-19,The King and I,Vivian Beaumont Theater,676588.0,7418,8
2016-06-19,The Lion King,Minskoff Theatre,2106410.0,13571,8
2016-06-19,The Phantom of the Opera,Majestic Theatre,958711.34,10587,8
2016-06-19,Waitress,Brooks Atkinson Theatre,1084774.8,8407,8
2016-06-19,Wicked,Gershwin Theatre,1818372.0,14014,8
2016-06-26,Aladdin,New Amsterdam Theatre,1671568.0,13791,8
2016-06-26,An Act of God,Booth Theatre,306915.95,3624,7
2016-06-26,An American in Paris,Palace Theatre,746218.0,8636,8
2016-06-26,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,922958.5,7868,8
2016-06-26,Bright Star,Cort Theatre,708012.9,8321,8
2016-06-26,Chicago,Ambassador Theatre,577914.23,6848,8
2016-06-26,Cirque du Soleil Paramour,Lyric Theatre,1000730.25,10756,8
2016-06-26,Fiddler on the Roof,Broadway Theatre,852656.0,10254,8
2016-06-26,Finding Neverland,Lunt-Fontanne Theatre,661493.0,8545,8
2016-06-26,Fully Committed,Lyceum Theatre,426532.5,5381,8
2016-06-26,Fun Home,Circle in the Square Theatre,384193.42,5230,8
2016-06-26,Hamilton,Richard Rodgers Theatre,2007222.0,10732,8
2016-06-26,Jersey Boys,August Wilson Theatre,590405.54,6698,8
2016-06-26,Kinky Boots,Al Hirschfeld Theatre,742725.5,7868,8
2016-06-26,Les Miserables,Imperial Theatre,899993.0,10581,8
2016-06-26,Long Day's Journey Into Night,American Airlines Theatre,502602.2,5181,7
2016-06-26,Matilda The Musical,Sam S. Shubert Theatre,990755.6,11258,8
2016-06-26,On Your Feet!,Marquis Theatre,836483.5,8224,8
2016-06-26,School of Rock - The Musical,Winter Garden Theatre,1250456.29,11724,8
2016-06-26,She Loves Me,Studio 54,654650.7,7374,8
2016-06-26,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,814941.93,7404,8
2016-06-26,Something Rotten!,St. James Theatre,712836.5,8138,8
2016-06-26,The Book of Mormon,Eugene O'Neill Theatre,1371455.05,8740,8
2016-06-26,The Color Purple,Bernard B. Jacobs Theatre,799020.5,8209,8
2016-06-26,The Crucible,Walter Kerr Theatre,514916.0,6273,8
2016-06-26,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,392158.0,5406,8
2016-06-26,The Humans,Gerald Schoenfeld Theatre,562088.0,4498,8
2016-06-26,The King and I,Vivian Beaumont Theater,840824.0,8370,8
2016-06-26,The Lion King,Minskoff Theatre,2113062.0,13570,8
2016-06-26,The Phantom of the Opera,Majestic Theatre,998679.9,11066,8
2016-06-26,Waitress,Brooks Atkinson Theatre,1100048.0,8436,8
2016-06-26,Wicked,Gershwin Theatre,1969159.0,14629,8
2016-07-03,Aladdin,New Amsterdam Theatre,1564927.5,13683,8
2016-07-03,An Act of God,Booth Theatre,348282.6,4393,8
2016-07-03,An American in Paris,Palace Theatre,699977.0,9143,8
2016-07-03,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,805531.5,7484,8
2016-07-03,Chicago,Ambassador Theatre,628425.55,7497,8
2016-07-03,Cirque du Soleil Paramour,Lyric Theatre,1000312.4,11748,8
2016-07-03,Fiddler on the Roof,Broadway Theatre,808911.0,10286,8
2016-07-03,Finding Neverland,Lunt-Fontanne Theatre,662984.5,9350,8
2016-07-03,Fully Committed,Lyceum Theatre,430790.7,5743,8
2016-07-03,Fun Home,Circle in the Square Theatre,375628.4,5608,8
2016-07-03,Hamilton,Richard Rodgers Theatre,2022790.0,10739,8
2016-07-03,Jersey Boys,August Wilson Theatre,540597.0,6394,8
2016-07-03,Kinky Boots,Al Hirschfeld Theatre,682677.5,7645,8
2016-07-03,Les Miserables,Imperial Theatre,917108.9,10777,8
2016-07-03,Matilda The Musical,Sam S. Shubert Theatre,946216.34,11047,8
2016-07-03,On Your Feet!,Marquis Theatre,759324.0,7580,8
2016-07-03,School of Rock - The Musical,Winter Garden Theatre,1194312.1,11396,8
2016-07-03,She Loves Me,Studio 54,624044.7,7239,8
2016-07-03,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,787622.0,7464,8
2016-07-03,Something Rotten!,St. James Theatre,681072.0,8113,8
2016-07-03,The Book of Mormon,Eugene O'Neill Theatre,1324389.66,8742,8
2016-07-03,The Color Purple,Bernard B. Jacobs Theatre,764798.11,8009,8
2016-07-03,The Crucible,Walter Kerr Theatre,507081.0,6693,8
2016-07-03,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,428288.97,6334,8
2016-07-03,The Humans,Gerald Schoenfeld Theatre,535415.2,4485,8
2016-07-03,The Lion King,Minskoff Theatre,2164298.0,13573,8
2016-07-03,The Phantom of the Opera,Majestic Theatre,953783.16,10606,8
2016-07-03,Waitress,Brooks Atkinson Theatre,1010938.0,8324,8
2016-07-03,Wicked,Gershwin Theatre,1863121.0,13874,8
2016-07-10,Aladdin,New Amsterdam Theatre,1591361.5,13115,8
2016-07-10,An Act of God,Booth Theatre,284709.3,3541,7
2016-07-10,An American in Paris,Palace Theatre,618557.5,8230,8
2016-07-10,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,709083.0,6593,8
2016-07-10,Chicago,Ambassador Theatre,504918.8,6133,8
2016-07-10,Cirque du Soleil Paramour,Lyric Theatre,859152.1,9176,8
2016-07-10,Fiddler on the Roof,Broadway Theatre,746146.5,9645,8
2016-07-10,Finding Neverland,Lunt-Fontanne Theatre,563513.0,7589,8
2016-07-10,Fully Committed,Lyceum Theatre,395188.48,4959,8
2016-07-10,Fun Home,Circle in the Square Theatre,320260.59,4518,8
2016-07-10,Hamilton,Richard Rodgers Theatre,2053263.0,10753,8
2016-07-10,Jersey Boys,August Wilson Theatre,489254.5,5742,8
2016-07-10,Kinky Boots,Al Hirschfeld Theatre,657584.5,7146,8
2016-07-10,Les Miserables,Imperial Theatre,879951.97,10213,8
2016-07-10,Matilda The Musical,Sam S. Shubert Theatre,939096.9,10896,8
2016-07-10,On Your Feet!,Marquis Theatre,675317.5,6867,8
2016-07-10,School of Rock - The Musical,Winter Garden Theatre,1157593.8,11402,8
2016-07-10,She Loves Me,Studio 54,712071.7,7850,8
2016-07-10,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,755787.28,7334,8
2016-07-10,Something Rotten!,St. James Theatre,640453.5,7436,8
2016-07-10,The Book of Mormon,Eugene O'Neill Theatre,1322710.37,8738,8
2016-07-10,The Color Purple,Bernard B. Jacobs Theatre,689987.44,7331,8
2016-07-10,The Crucible,Walter Kerr Theatre,510250.0,6408,8
2016-07-10,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,369489.0,5081,8
2016-07-10,The Humans,Gerald Schoenfeld Theatre,535584.2,4563,8
2016-07-10,The Lion King,Minskoff Theatre,2255572.0,13185,8
2016-07-10,The Phantom of the Opera,Majestic Theatre,897993.3,9850,8
2016-07-10,Waitress,Brooks Atkinson Theatre,969698.7,8020,8
2016-07-10,Wicked,Gershwin Theatre,1758107.0,13259,8
2016-07-17,Aladdin,New Amsterdam Theatre,1683488.0,13442,8
2016-07-17,An Act of God,Booth Theatre,337557.45,4191,8
2016-07-17,An American in Paris,Palace Theatre,663648.5,8739,8
2016-07-17,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,751257.7,6771,8
2016-07-17,Cats,Neil Simon Theatre,603553.0,5135,4
2016-07-17,Chicago,Ambassador Theatre,559442.55,6734,8
2016-07-17,Cirque du Soleil Paramour,Lyric Theatre,897710.1,10088,8
2016-07-17,Fiddler on the Roof,Broadway Theatre,727877.5,9631,8
2016-07-17,Finding Neverland,Lunt-Fontanne Theatre,617143.5,8289,8
2016-07-17,Fully Committed,Lyceum Theatre,415766.5,5245,8
2016-07-17,Fun Home,Circle in the Square Theatre,366852.0,4888,8
2016-07-17,Hamilton,Richard Rodgers Theatre,2282206.5,12053,9
2016-07-17,Jersey Boys,August Wilson Theatre,542904.0,6452,8
2016-07-17,Kinky Boots,Al Hirschfeld Theatre,669140.0,7373,8
2016-07-17,Les Miserables,Imperial Theatre,918040.74,10476,8
2016-07-17,Matilda The Musical,Sam S. Shubert Theatre,939858.79,10929,8
2016-07-17,Motown The Musical,Nederlander Theatre,424198.0,6650,8
2016-07-17,On Your Feet!,Marquis Theatre,793369.5,8907,8
2016-07-17,School of Rock - The Musical,Winter Garden Theatre,1165912.04,11435,8
2016-07-17,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,835419.7,7636,8
2016-07-17,Something Rotten!,St. James Theatre,745373.0,9280,8
2016-07-17,The Book of Mormon,Eugene O'Neill Theatre,1486801.66,9793,9
2016-07-17,The Color Purple,Bernard B. Jacobs Theatre,790483.28,8090,8
2016-07-17,The Crucible,Walter Kerr Theatre,613097.9,7290,8
2016-07-17,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,393714.82,5493,8
2016-07-17,The Humans,Gerald Schoenfeld Theatre,553052.2,4580,8
2016-07-17,The Lion King,Minskoff Theatre,2513984.0,14981,9
2016-07-17,The Phantom of the Opera,Majestic Theatre,984395.32,10811,8
2016-07-17,Waitress,Brooks Atkinson Theatre,1068393.2,8360,8
2016-07-17,Wicked,Gershwin Theatre,1780497.0,13969,8
2016-07-24,Aladdin,New Amsterdam Theatre,1737722.0,13531,8
2016-07-24,An Act of God,Booth Theatre,285826.7,3607,7
2016-07-24,An American in Paris,Palace Theatre,643523.0,8364,8
2016-07-24,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,736452.1,6757,8
2016-07-24,Cats,Neil Simon Theatre,853632.5,7911,6
2016-07-24,Chicago,Ambassador Theatre,572618.8,6874,8
2016-07-24,Cirque du Soleil Paramour,Lyric Theatre,980483.2,10681,8
2016-07-24,Fiddler on the Roof,Broadway Theatre,741929.5,9775,8
2016-07-24,Finding Neverland,Lunt-Fontanne Theatre,638917.5,8728,8
2016-07-24,Fully Committed,Lyceum Theatre,471574.0,5774,8
2016-07-24,Fun Home,Circle in the Square Theatre,368324.8,4867,8
2016-07-24,Hamilton,Richard Rodgers Theatre,2046711.0,10754,8
2016-07-24,Jersey Boys,August Wilson Theatre,521576.0,6384,8
2016-07-24,Kinky Boots,Al Hirschfeld Theatre,672382.16,7151,8
2016-07-24,Les Miserables,Imperial Theatre,947394.82,10748,8
2016-07-24,Matilda The Musical,Sam S. Shubert Theatre,956432.98,10863,8
2016-07-24,Motown The Musical,Nederlander Theatre,484333.5,6613,8
2016-07-24,On Your Feet!,Marquis Theatre,761232.0,8262,8
2016-07-24,School of Rock - The Musical,Winter Garden Theatre,1207374.61,11580,8
